Type,Product,Started Date,Completed Date,Description,Amount,Fee,Currency,State,Balance
Deposit,Current,2023-12-12 12:13:45,2023-12-12 12:13:55,Top-up by *7150,2400,0,RON,COMPLETED,2597.89
Transfer,Current,2023-12-12 12:14:12,2023-12-12 12:14:12,Pocket Withdrawal,2600,0,RON,COMPLETED,5197.89
Transfer,Current,2023-12-12 12:17:36,2023-12-12 12:17:36,Pocket Withdrawal,100,0,RON,COMPLETED,5297.89
Transfer,Current,2023-12-12 12:16:09,2023-12-12 12:18:05,To Compania Nationala Posta Romana,-5000,0,RON,COMPLETED,297.89
ATM,Current,2023-12-12 17:07:41,2023-12-13 17:44:43,"Cash withdrawal at Hotel Magurele, Str. Atom",-100,0,RON,COMPLETED,197.89
Card Payment,Current,2023-12-12 10:53:40,2023-12-13 17:56:16,Spotify,-24,0,RON,COMPLETED,173.89
Card Payment,Current,2023-12-12 10:13:45,2023-12-13 18:09:07,Mega Image,-12.68,0,RON,COMPLETED,161.21
Card Payment,Current,2023-12-13 15:50:53,2023-12-14 18:42:43,Mega Image,-31.56,0,RON,COMPLETED,129.65
Card Payment,Current,2023-12-14 12:55:47,2023-12-15 17:56:08,Food Cottage,-23,0,RON,COMPLETED,106.65
Deposit,Current,2023-12-16 19:04:05,2023-12-16 19:04:05,Payment from CRISTINEL MARIAN BARBOS,30,0,RON,COMPLETED,136.65
Card Payment,Current,2023-12-15 13:03:37,2023-12-16 19:43:45,Food Cottage,-25,0,RON,COMPLETED,111.65
Transfer,Current,2023-12-17 19:56:01,2023-12-17 19:56:01,Transfer to ANDREI-CRISTIAN OPINCA,-12,0,RON,COMPLETED,99.65
Card Payment,Current,2023-12-17 13:54:22,2023-12-19 19:10:18,Kfc,-37.5,0,RON,COMPLETED,62.15
Card Payment,Current,2023-12-18 20:23:49,2023-12-20 19:27:03,Taco Bell,-25.8,0,RON,COMPLETED,36.35
Card Payment,Current,2023-12-19 12:13:52,2023-12-20 20:09:25,Mega Image,-9.98,0,RON,COMPLETED,26.37
Card Payment,Current,2023-12-20 18:43:40,2023-12-21 18:55:28,Mega Image,-20,0,RON,COMPLETED,6.37
Deposit,Current,2023-12-22 15:52:34,2023-12-22 15:52:40,Top-up by *7150,500,0,RON,COMPLETED,506.37
Card Payment,Current,2023-12-21 16:23:29,2023-12-22 20:02:44,Nemarval Market,-4.5,0,RON,COMPLETED,501.87
Card Payment,Current,2023-12-22 15:54:32,2023-12-23 21:00:36,Ikea,-17,0,RON,COMPLETED,484.87
Card Payment,Current,2023-12-22 21:59:05,2023-12-23 21:03:42,Kaufland,-8.35,0,RON,COMPLETED,476.52
Card Payment,Current,2023-12-22 23:13:59,2023-12-23 22:47:31,Petrom,-99.98,0,RON,COMPLETED,376.54
Card Payment,Current,2023-12-23 17:18:24,2023-12-24 19:13:32,Mega Image,-60,0,RON,COMPLETED,316.54
Card Payment,Current,2023-12-23 17:00:34,2023-12-24 19:36:41,Atelierul De Tuns,-60,0,RON,COMPLETED,256.54
Transfer,Current,2023-12-26 22:27:24,2023-12-26 22:27:24,Transfer from BRIANNA-MARIA DIMBU,6,0,RON,COMPLETED,262.54
Card Payment,Current,2023-12-26 19:40:28,2023-12-27 16:22:59,Kfc,-12,0,RON,COMPLETED,250.54
Card Payment,Current,2023-12-26 19:39:19,2023-12-27 16:22:59,Kfc,-12,0,RON,COMPLETED,238.54
Card Payment,Current,2023-12-28 14:00:36,2023-12-29 21:19:16,Mega Image,-20,0,RON,COMPLETED,218.54
Card Payment,Current,2023-12-28 13:59:36,2023-12-29 21:19:23,Mega Image,-16.99,0,RON,COMPLETED,201.55
Transfer,Current,2023-12-30 12:02:27,2023-12-30 12:02:28,Transfer to LAURA-CRISTINA BALECA,-90,0,RON,COMPLETED,111.55
Transfer,Current,2023-12-30 12:15:08,2023-12-30 12:15:08,Transfer from LAURA-CRISTINA BALECA,60,0,RON,COMPLETED,171.55
Transfer,Current,2023-12-31 2:01:40,2023-12-31 2:01:40,Transfer to LAURA-CRISTINA BALECA,-5,0,RON,COMPLETED,166.55
Transfer,Current,2023-12-31 2:08:18,2023-12-31 2:08:19,Transfer from LAURA-CRISTINA BALECA,5,0,RON,COMPLETED,171.55
Transfer,Current,2023-12-31 19:31:33,2023-12-31 19:31:33,Transfer from LAURA-CRISTINA BALECA,50,0,RON,COMPLETED,221.55
Card Payment,Current,2023-12-31 15:02:51,2024-01-01 15:29:48,Mg Nicom,-46.75,0,RON,COMPLETED,174.8
Card Payment,Current,2023-12-31 15:05:49,2024-01-01 15:29:48,Mg Nicom,-31.91,0,RON,COMPLETED,142.89
Card Payment,Current,2023-12-31 16:54:28,2024-01-01 15:32:48,Kaufland,-34.3,0,RON,COMPLETED,108.59
Card Payment,Current,2023-12-31 16:54:56,2024-01-01 15:32:48,Kaufland,-11.99,0,RON,COMPLETED,96.6
Reward,Current,2024-01-02 13:38:33,2024-01-02 13:38:33,Referral reward,175,0,RON,COMPLETED,271.6
Card Payment,Current,2023-12-31 19:35:50,2024-01-02 16:04:35,McDonald's,-19,0,RON,COMPLETED,252.6
Card Payment,Current,2023-12-31 19:34:02,2024-01-02 16:04:35,McDonald's,-19,0,RON,COMPLETED,233.6
Transfer,Current,2024-01-02 20:10:25,2024-01-02 20:10:26,Transfer to ELENA-GEORGIANA SULEA,-40,0,RON,COMPLETED,193.6
Deposit,Current,2024-01-03 10:40:29,2024-01-03 10:40:30,Payment from UNIVERSITATEA DIN BUCURESTI,3600,0,RON,COMPLETED,3793.6
Deposit,Current,2024-01-03 14:24:25,2024-01-03 14:24:34,Top-up by *7150,600,0,RON,COMPLETED,4393.6
Transfer,Current,2024-01-03 16:44:29,2024-01-03 16:44:29,"Revolut France, succursale de Revolut Bank UAB",-650,0,RON,COMPLETED,3743.6
Transfer,Current,2024-01-03 16:44:53,2024-01-03 16:44:53,"Revolut France, succursale de Revolut Bank UAB",-650,0,RON,COMPLETED,3093.6
Transfer,Current,2024-01-03 16:45:29,2024-01-03 16:45:29,To pocket RON Economii from RON,-650,0,RON,COMPLETED,2443.6
Transfer,Current,2024-01-03 16:45:43,2024-01-03 16:45:43,Pocket Withdrawal,50,0,RON,COMPLETED,2493.6
Transfer,Current,2024-01-03 18:47:40,2024-01-03 18:47:40,Transfer from ANDREI-CRISTIAN OPINCA,20,0,RON,COMPLETED,2513.6
Transfer,Current,2024-01-03 18:49:40,2024-01-03 18:49:40,To pocket RON Economii from RON,-50,0,RON,COMPLETED,2463.6
Card Payment,Current,2023-12-31 16:30:33,2024-01-03 19:55:10,Carrefour,-30.58,0,RON,COMPLETED,2433.02
Deposit,Current,2024-01-03 21:28:18,2024-01-03 21:28:26,Top-up by *7150,500,0,RON,COMPLETED,2933.02
Transfer,Current,2024-01-03 21:28:54,2024-01-03 21:28:54,To pocket RON Economii from RON,-500,0,RON,COMPLETED,2433.02
Transfer,Current,2024-01-03 23:22:54,2024-01-03 23:22:54,To pocket RON Economii from RON,-500,0,RON,COMPLETED,1933.02
Card Payment,Current,2024-01-03 22:41:34,2024-01-04 17:47:39,Mega Image,-5.69,0,RON,COMPLETED,1927.33
Card Payment,Current,2024-01-03 11:37:25,2024-01-04 17:48:40,Mega Image,-11.68,0,RON,COMPLETED,1915.65
Card Payment,Current,2024-01-03 15:20:26,2024-01-04 17:48:40,Mega Image,-6.16,0,RON,COMPLETED,1909.49
Card Payment,Current,2024-01-03 14:15:15,2024-01-04 20:13:15,Ada Optic,-400,0,RON,COMPLETED,1509.49
Card Payment,Current,2024-01-03 18:21:46,2024-01-04 20:16:06,Victory Gym,-500,0,RON,COMPLETED,1009.49
Card Payment,Current,2024-01-03 15:14:08,2024-01-04 20:21:17,PENNY,-29.05,0,RON,COMPLETED,980.44
Transfer,Current,2024-01-05 22:49:56,2024-01-05 22:49:56,Pocket Withdrawal,750,0,RON,COMPLETED,1730.44
Card Payment,Current,2024-01-04 15:36:26,2024-01-06 18:16:57,McDonald's,-18,0,RON,COMPLETED,1712.44
Card Payment,Current,2024-01-05 13:35:50,2024-01-06 18:19:05,Mega Image,-38.25,0,RON,COMPLETED,1674.19
Transfer,Current,2024-01-06 18:52:52,2024-01-06 18:52:52,Transfer to LAURA-CRISTINA BALECA,-200,0,RON,COMPLETED,1474.19
Transfer,Current,2024-01-07 13:47:06,2024-01-07 13:47:06,Transfer to ANDREI-CRISTIAN OPINCA,-32.5,0,RON,COMPLETED,1441.69
Card Payment,Current,2024-01-06 11:50:26,2024-01-07 15:29:47,Mega Image,-16.99,0,RON,COMPLETED,1424.7
Card Payment,Current,2024-01-06 19:30:04,2024-01-07 15:58:16,Carrefour,-11.53,0,RON,COMPLETED,1413.17
Transfer,Current,2024-01-08 10:18:35,2024-01-08 10:18:35,Transfer to MATEI-DAVID-STEFAN ZICHISANU,-1,0,RON,COMPLETED,1412.17
Transfer,Current,2024-01-08 10:19:11,2024-01-08 10:19:11,Transfer from MATEI-DAVID-STEFAN ZICHISANU,0.05,0,RON,COMPLETED,1412.22
Transfer,Current,2024-01-08 13:17:45,2024-01-08 13:17:45,Pocket Withdrawal,450,0,RON,COMPLETED,1862.22
Card Payment,Current,2024-01-06 17:39:37,2024-01-08 16:19:09,CINEMAX,-38,0,RON,COMPLETED,1824.22
Transfer,Current,2024-01-09 9:24:23,2024-01-09 9:24:24,Transfer from LAURA-CRISTINA BALECA,10,0,RON,COMPLETED,1834.22
Card Payment,Current,2024-01-05 22:43:33,2024-01-09 14:45:40,Ghiseul.ro,-743,0,RON,COMPLETED,1091.22
Card Payment,Current,2024-01-08 11:14:43,2024-01-09 17:04:08,Mega Image,-10.27,0,RON,COMPLETED,1080.95
Transfer,Current,2024-01-09 18:31:44,2024-01-09 18:31:44,Transfer to LAURA-CRISTINA BALECA,-10,0,RON,COMPLETED,1070.95
Card Payment,Current,2024-01-08 14:26:11,2024-01-09 18:55:23,Ada Optic,-450,0,RON,COMPLETED,620.95
Transfer,Current,2024-01-10 16:06:41,2024-01-10 16:06:41,Transfer from ANDREEA IONESCU,5.5,0,RON,COMPLETED,626.45
Card Payment,Current,2024-01-09 10:10:17,2024-01-10 17:41:07,Mega Image,-9.78,0,RON,COMPLETED,616.67
Card Payment,Current,2024-01-10 13:02:15,2024-01-11 18:05:26,Mega Image,-11.78,0,RON,COMPLETED,604.89
Card Payment,Current,2024-01-10 18:13:08,2024-01-11 18:05:26,Mega Image,-54.83,0,RON,COMPLETED,550.06
Transfer,Current,2024-01-12 13:13:52,2024-01-12 13:13:52,Transfer from MATEI-DAVID-STEFAN ZICHISANU,14,0,RON,COMPLETED,564.06
Deposit,Current,2024-01-12 19:53:57,2024-01-12 19:54:35,Top-up by *****,5339,0,RON,COMPLETED,5903.06
Transfer,Current,2024-01-12 19:55:02,2024-01-12 19:55:02,To pocket RON Economii from RON,-5350,0,RON,COMPLETED,553.06
Transfer,Current,2024-01-13 17:15:34,2024-01-13 17:15:34,To pocket RON Economii from RON,-50,0,RON,COMPLETED,503.06
Transfer,Current,2024-01-13 17:45:00,2024-01-13 17:45:00,To pocket RON Economii from RON,-350,0,RON,COMPLETED,153.06
Transfer,Current,2024-01-13 22:08:21,2024-01-13 22:08:21,Pocket Withdrawal,5000,0,RON,COMPLETED,5153.06
Exchange,Current,2024-01-13 22:23:29,2024-01-13 22:23:29,Transfer to Revolut Digital Assets Europe Ltd,-4966.85,0,RON,COMPLETED,186.21
Transfer,Current,2024-01-14 11:26:08,2024-01-14 11:26:08,Pocket Withdrawal,200,0,RON,COMPLETED,386.21
Transfer,Current,2024-01-14 11:26:56,2024-01-14 11:26:57,Transfer to LAURA-CRISTINA BALECA,-200,0,RON,COMPLETED,186.21
Transfer,Current,2024-01-15 12:05:40,2024-01-15 12:05:40,Pocket Withdrawal,1000,0,RON,COMPLETED,1186.21
Card Payment,Current,2024-01-14 12:22:35,2024-01-16 6:12:11,AmRest,-25.9,0,RON,COMPLETED,1160.31
ATM,Current,2024-01-15 12:07:01,2024-01-16 6:18:08,"Cash withdrawal at Hotel Magurele, Str. Atom",-900,0,RON,COMPLETED,260.31
ATM,Current,2024-01-15 12:07:47,2024-01-16 6:18:08,"Cash withdrawal at Hotel Magurele, Str. Atom",-200,0,RON,COMPLETED,60.31
Card Payment,Current,2024-01-15 10:22:30,2024-01-16 15:16:56,Mega Image,-15.58,0,RON,COMPLETED,44.73
Deposit,Current,2024-01-17 14:52:50,2024-01-17 14:52:57,Top-up by *7150,500,0,RON,COMPLETED,544.73
Card Payment,Current,2024-01-16 14:52:33,2024-01-17 15:35:49,McDonald's,-6,0,RON,COMPLETED,538.73
Card Payment,Current,2024-01-16 14:53:45,2024-01-17 15:35:51,McDonald's,-7,0,RON,COMPLETED,531.73
Card Payment,Current,2024-01-16 14:51:39,2024-01-17 15:35:53,McDonald's,-6,0,RON,COMPLETED,525.73
Card Payment,Current,2024-01-17 19:12:57,2024-01-18 15:41:47,TSV,-99.97,0,RON,COMPLETED,425.76
Card Payment,Current,2024-01-17 11:25:12,2024-01-18 15:41:57,Mega Image,-14.78,0,RON,COMPLETED,410.98
Transfer,Current,2024-01-18 22:39:28,2024-01-18 22:39:28,Transfer from LAURA-CRISTINA BALECA,30,0,RON,COMPLETED,440.98
Card Payment,Current,2024-01-18 19:15:32,2024-01-19 16:01:27,Mega Image,-22.98,0,RON,COMPLETED,418
Card Payment,Current,2024-01-18 13:16:35,2024-01-19 17:54:48,Food Cottage,-25,0,RON,COMPLETED,393
Transfer,Current,2024-01-19 18:01:31,2024-01-19 18:01:31,Transfer to ANDREI-CRISTIAN OPINCA,-14.5,0,RON,COMPLETED,378.5
Card Payment,Current,2024-01-19 13:37:19,2024-01-20 15:51:54,Mega Image,-10.98,0,RON,COMPLETED,367.52
Transfer,Current,2024-01-20 16:05:40,2024-01-20 16:05:40,Transfer to LAURA-CRISTINA BALECA,-21.72,0,RON,COMPLETED,345.8
Transfer,Current,2024-01-20 16:07:30,2024-01-20 16:07:31,Transfer to LAURA-CRISTINA BALECA,-200,0,RON,COMPLETED,145.8
Transfer,Current,2024-01-22 13:33:42,2024-01-22 13:33:42,Transfer from ANDREI-CRISTIAN OPINCA,5,0,RON,COMPLETED,150.8
Card Payment,Current,2024-01-21 15:39:47,2024-01-22 15:37:07,Nemarval Market,-18,0,RON,COMPLETED,132.8
Card Payment,Current,2024-01-20 11:59:34,2024-01-23 16:18:09,Taco Bell,-17.8,0,RON,COMPLETED,115
Card Payment,Current,2024-01-20 11:58:57,2024-01-23 16:18:12,Taco Bell,-28,0,RON,COMPLETED,87
Card Payment,Current,2024-01-22 12:01:37,2024-01-24 15:15:38,Taco Bell,-25.8,0,RON,COMPLETED,61.2
Card Payment,Current,2024-01-25 21:34:50,2024-01-26 16:27:15,Mega Image,-15.68,0,RON,COMPLETED,45.52
Card Payment,Current,2024-01-25 19:09:15,2024-01-26 16:28:19,Mega Image,-3.09,0,RON,COMPLETED,42.43
Deposit,Current,2024-01-27 22:05:13,2024-01-27 22:05:20,Top-up by *7150,100,0,RON,COMPLETED,142.43
Card Payment,Current,2024-01-27 22:10:41,2024-01-28 15:26:25,TSV,-50.03,0,RON,COMPLETED,92.4
Card Payment,Current,2024-01-27 1:06:45,2024-01-28 15:28:27,McDonald's,-18,0,RON,COMPLETED,74.4
Card Payment,Current,2024-01-28 18:44:57,2024-01-29 15:57:47,Mega Image,-24.96,0,RON,COMPLETED,49.44
Transfer,Current,2024-01-30 12:27:33,2024-01-30 12:27:33,Transfer from LAURA-CRISTINA BALECA,1,0,RON,COMPLETED,50.44
Transfer,Current,2024-01-31 12:52:59,2024-01-31 12:52:59,Transfer from MATEI-DAVID-STEFAN ZICHISANU,5,0,RON,COMPLETED,55.44
Card Payment,Current,2024-01-30 12:14:20,2024-01-31 17:01:12,Food Cottage,-25,0,RON,COMPLETED,30.44
Deposit,Current,2024-02-01 13:42:30,2024-02-01 13:42:39,Top-up by *7150,100,0,RON,COMPLETED,130.44
Card Payment,Current,2024-01-31 21:41:57,2024-02-01 16:32:24,Nemarval Market,-5.2,0,RON,COMPLETED,125.24
Card Payment,Current,2024-01-31 12:57:47,2024-02-01 18:11:31,Food Cottage,-25,0,RON,COMPLETED,100.24
Transfer,Current,2024-02-02 13:59:24,2024-02-02 13:59:24,Transfer to ELENA-GEORGIANA SULEA,-40,0,RON,COMPLETED,60.24
Transfer,Current,2024-02-02 13:59:56,2024-02-02 13:59:56,Transfer from ANDREI-CRISTIAN OPINCA,20,0,RON,COMPLETED,80.24
Deposit,Current,2024-02-02 16:17:19,2024-02-02 16:17:27,Top-up by *7150,150,0,RON,COMPLETED,230.24
Transfer,Current,2024-02-02 17:17:28,2024-02-02 17:17:28,Transfer to LAURA-CRISTINA BALECA,-30,0,RON,COMPLETED,200.24
Card Payment,Current,2024-02-01 20:40:24,2024-02-02 17:48:14,McDonald's,-9,0,RON,COMPLETED,191.24
Card Payment,Current,2024-02-01 13:46:27,2024-02-02 17:49:28,Food Cottage,-25,0,RON,COMPLETED,166.24
Card Payment,Current,2024-02-01 20:41:17,2024-02-02 17:51:36,McDonald's,-9,0,RON,COMPLETED,157.24
Card Payment,Current,2024-02-02 16:19:06,2024-02-03 16:51:27,TSV,-150.2,0,RON,COMPLETED,7.04
Transfer,Current,2024-02-03 20:38:36,2024-02-03 20:38:37,Transfer from LAURA-CRISTINA BALECA,46,0,RON,COMPLETED,53.04
Transfer,Current,2024-02-03 20:39:15,2024-02-03 20:39:15,Transfer to LAURA-CRISTINA BALECA,-46,0,RON,COMPLETED,7.04
Transfer,Current,2024-02-03 20:39:44,2024-02-03 20:39:44,Transfer from LAURA-CRISTINA BALECA,46,0,RON,COMPLETED,53.04
ATM,Current,2024-02-05 10:57:50,2024-02-05 15:41:19,"Cash withdrawal at Hotel Magurele, Str. Atom",-10,0,RON,COMPLETED,43.04
Deposit,Current,2024-02-05 22:08:44,2024-02-05 22:08:54,Top-up by *7150,100,0,RON,COMPLETED,143.04
Transfer,Current,2024-02-05 22:09:10,2024-02-05 22:09:10,Transfer to LAURA-CRISTINA BALECA,-46,0,RON,COMPLETED,97.04
Card Payment,Current,2024-02-05 19:51:19,2024-02-06 16:58:49,Nemarval Market,-6.5,0,RON,COMPLETED,90.54
Card Payment,Current,2024-02-05 12:13:13,2024-02-06 17:11:13,Food Cottage,-26,0,RON,COMPLETED,64.54
Transfer,Current,2024-02-06 17:35:12,2024-02-06 17:35:12,Transfer from LUCIANA-MARIA SUTAN,4883.74,0,RON,COMPLETED,4948.28
Deposit,Current,2024-02-06 18:06:22,2024-02-06 18:06:31,Top-up by *7150,100,0,RON,COMPLETED,5048.28
Transfer,Current,2024-02-06 20:05:21,2024-02-06 20:05:21,Revolut Ltd,-5,0,RON,COMPLETED,5043.28
Transfer,Current,2024-02-06 20:05:43,2024-02-06 20:05:43,Revolut Ltd,-4995,0,RON,COMPLETED,48.28
Card Payment,Current,2024-02-06 21:07:49,2024-02-07 15:50:42,PENNY,-19.99,0,RON,COMPLETED,28.29
Deposit,Current,2024-02-07 20:44:16,2024-02-07 20:44:23,Top-up by *7150,100,0,RON,COMPLETED,128.29
Transfer,Current,2024-02-07 20:45:41,2024-02-07 20:45:41,Transfer to ANDREI-CRISTIAN OPINCA,-8,0,RON,COMPLETED,120.29
Card Payment,Current,2024-02-06 12:21:20,2024-02-08 16:22:57,Taco Bell,-17.8,0,RON,COMPLETED,102.49
Card Payment,Current,2024-02-06 13:44:54,2024-02-08 16:34:27,Biblioteca Națională a României,-5,0,RON,COMPLETED,97.49
Card Payment,Current,2024-02-07 21:33:43,2024-02-08 16:53:35,PENNY,-4.81,0,RON,COMPLETED,92.68
Card Payment,Current,2024-02-08 12:13:04,2024-02-09 16:14:56,Food Cottage,-49,0,RON,COMPLETED,43.68
Card Payment,Current,2024-02-08 20:36:38,2024-02-09 16:21:42,Mega Image,-19.38,0,RON,COMPLETED,24.3
Card Payment,Current,2024-02-07 21:04:00,2024-02-09 16:25:51,McDonald's,-19.5,0,RON,COMPLETED,4.8
Card Payment,Current,2024-02-10 0:58:53,2024-02-11 18:02:25,Mega Image,-2.05,0,RON,COMPLETED,2.75
Transfer,Current,2024-02-12 20:03:16,2024-02-12 20:03:16,Transfer from LAURA-CRISTINA BALECA,4,0,RON,COMPLETED,6.75
Deposit,Current,2024-02-14 12:12:16,2024-02-14 12:12:26,Top-up by *7150,60,0,RON,COMPLETED,66.75
Deposit,Current,2024-02-14 21:13:20,2024-02-14 21:13:27,Top-up by *7150,810,0,RON,COMPLETED,876.75
Exchange,Current,2024-02-14 21:15:41,2024-02-14 21:15:41,Exchanged to CZK,-800,0,RON,COMPLETED,76.75
Deposit,Current,2024-02-15 13:13:31,2024-02-15 13:13:37,Top-up by *7150,140,0,RON,COMPLETED,216.75
Card Payment,Current,2024-02-14 19:13:19,2024-02-15 15:46:42,Veranda Mall parking,-3,0,RON,COMPLETED,213.75
Deposit,Current,2024-02-15 16:01:30,2024-02-15 16:01:30,Payment from UNIVERSITATEA DIN BUCURESTI,1200,0,RON,COMPLETED,1413.75
Transfer,Current,2024-02-15 16:27:00,2024-02-15 16:27:00,Transfer to LAURA-CRISTINA BALECA,-5,0,RON,COMPLETED,1408.75
Transfer,Current,2024-02-15 16:28:21,2024-02-15 16:28:21,Transfer to LAURA-CRISTINA BALECA,-5,0,RON,COMPLETED,1403.75
Card Payment,Current,2024-02-14 12:21:38,2024-02-15 16:40:19,CINEMAX,-30,0,RON,COMPLETED,1373.75
Transfer,Current,2024-02-15 16:45:46,2024-02-15 16:45:46,Transfer to LAURA-CRISTINA BALECA,-5,0,RON,COMPLETED,1368.75
Card Payment,Current,2024-02-14 15:28:47,2024-02-16 15:13:42,Kfc,-28.9,0,RON,COMPLETED,1339.85
Card Payment,Current,2024-02-15 17:45:34,2024-02-16 15:36:55,Socului kebap,-31,0,RON,COMPLETED,1308.85
Card Payment,Current,2024-02-15 20:46:33,2024-02-16 15:37:36,Atelierul De Tuns,-45,0,RON,COMPLETED,1263.85
Card Payment,Current,2024-02-15 13:22:42,2024-02-16 16:09:38,Food Cottage,-26,0,RON,COMPLETED,1237.85
Card Payment,Current,2024-02-16 22:30:23,2024-02-17 17:26:28,RomPetrol,-30.6,0,RON,COMPLETED,1207.25
Card Payment,Current,2024-02-15 17:29:15,2024-02-17 17:29:21,CarboGaz,-50.02,0,RON,COMPLETED,1157.23
Card Payment,Current,2024-02-16 13:21:41,2024-02-17 17:37:19,Mega Image,-6.95,0,RON,COMPLETED,1150.28
Card Payment,Current,2024-02-15 18:45:21,2024-02-17 18:33:34,Astrokids,-10,0,RON,COMPLETED,1140.28
Card Payment,Current,2024-02-17 4:01:30,2024-02-18 16:02:03,MOL,-14.12,0.14,RON,COMPLETED,1126.02
Card Payment,Current,2024-02-17 4:03:11,2024-02-18 16:02:04,MOL,-21.16,0.21,RON,COMPLETED,1104.65
Card Payment,Current,2024-02-16 22:42:51,2024-02-19 16:53:40,RomPetrol,-5,0,RON,COMPLETED,1099.65
Exchange,Current,2024-02-20 22:09:31,2024-02-20 22:09:31,Exchanged to RON,0.97,0,RON,COMPLETED,1100.62
Exchange,Current,2024-02-21 15:29:12,2024-02-21 15:29:12,Exchanged to EUR,-249.58,0,RON,COMPLETED,851.04
Deposit,Current,2024-02-22 17:03:48,2024-02-22 17:03:58,Top-up by *7150,200,0,RON,COMPLETED,1051.04
Transfer,Current,2024-02-25 13:47:47,2024-02-25 13:47:48,Transfer from MATEI-DAVID-STEFAN ZICHISANU,12.5,0,RON,COMPLETED,1063.54
Card Payment,Current,2024-02-24 22:15:57,2024-02-25 16:33:26,Mega Image,-25.25,0,RON,COMPLETED,1038.29
Card Payment,Current,2024-02-25 18:19:45,2024-02-26 17:15:41,Chopstix,-67.47,0,RON,COMPLETED,970.82
Card Payment,Current,2024-02-25 18:07:20,2024-02-26 17:45:33,Carrefour,-24.47,0,RON,COMPLETED,946.35
Deposit,Current,2024-02-27 10:40:04,2024-02-27 10:40:05,Payment from UNIVERSITATEA DIN BUCURESTI,1200,0,RON,COMPLETED,2146.35
Exchange,Current,2024-02-27 11:40:12,2024-02-27 11:40:12,Exchanged to RON,63.59,0,RON,COMPLETED,2209.94
Card Payment,Current,2024-02-26 15:11:04,2024-02-27 17:28:39,Mega Image,-8.99,0,RON,COMPLETED,2200.95
Card Payment,Current,2024-02-26 10:07:33,2024-02-27 17:28:45,Nemarval Market,-3,0,RON,COMPLETED,2197.95
Transfer,Current,2024-02-28 9:49:08,2024-02-28 9:49:08,To pocket RON Economii from RON,-1500,0,RON,COMPLETED,697.95
Card Payment,Current,2024-02-26 22:19:43,2024-02-28 16:10:21,Hh Operations,-51.48,0,RON,COMPLETED,646.47
Card Payment,Current,2024-02-26 17:37:48,2024-02-28 16:15:00,Pizza Hut,-41,0,RON,COMPLETED,605.47
Card Payment,Current,2024-02-27 12:01:41,2024-02-28 17:40:44,Mega Image,-6.99,0,RON,COMPLETED,598.48
Card Payment,Current,2024-02-27 14:20:39,2024-02-28 17:40:47,Mega Image,-16.99,0,RON,COMPLETED,581.49
Card Payment,Current,2024-02-27 22:12:28,2024-02-28 17:40:47,Mega Image,-20.59,0,RON,COMPLETED,560.9
Card Payment,Current,2024-02-27 20:34:02,2024-02-28 17:41:36,Nemarval Market,-16,0,RON,COMPLETED,544.9
Card Payment,Current,2024-02-28 16:04:18,2024-02-29 16:26:04,Mega Image,-2.69,0,RON,COMPLETED,542.21
Transfer,Current,2024-02-29 19:25:52,2024-02-29 19:25:52,Transfer to LAURA-CRISTINA BALECA,-125,0,RON,COMPLETED,417.21
Card Payment,Current,2024-02-29 20:33:11,2024-03-01 17:01:59,PENNY,-36.06,0,RON,COMPLETED,381.15
Card Payment,Current,2024-02-29 14:23:51,2024-03-01 17:04:23,Food Cottage,-25,0,RON,COMPLETED,356.15
Card Payment,Current,2024-02-29 14:30:15,2024-03-01 17:29:38,Mega Image,-3.49,0,RON,COMPLETED,352.66
Transfer,Current,2024-03-02 14:39:15,2024-03-02 14:39:15,Transfer to ELENA-GEORGIANA SULEA,-40,0,RON,COMPLETED,312.66
Transfer,Current,2024-03-03 22:57:08,2024-03-03 22:57:08,Pocket Withdrawal,450,0,RON,COMPLETED,762.66
Transfer,Current,2024-03-04 10:48:40,2024-03-04 10:48:40,Pocket Withdrawal,50,0,RON,COMPLETED,812.66
Card Payment,Current,2024-03-03 18:59:22,2024-03-04 16:35:55,LUKOIL,-25.07,0,RON,COMPLETED,787.59
Card Payment,Current,2024-03-03 19:28:43,2024-03-04 16:36:04,TSV,-150,0,RON,COMPLETED,637.59
Transfer,Current,2024-03-04 22:36:07,2024-03-04 22:36:07,Transfer from ANDREI-CRISTIAN OPINCA,35,0,RON,COMPLETED,672.59
Transfer,Current,2024-03-04 22:36:14,2024-03-04 22:36:14,Transfer from ANDREI-CRISTIAN OPINCA,20,0,RON,COMPLETED,692.59
Transfer,Current,2024-03-04 22:36:42,2024-03-04 22:36:42,Transfer from ANDREI-CRISTIAN OPINCA,15,0,RON,COMPLETED,707.59
Transfer,Current,2024-03-05 13:59:24,2024-03-05 13:59:24,Transfer to MATEI-DAVID-STEFAN ZICHISANU,-6.5,0,RON,COMPLETED,701.09
